title,label_score
"Uang Rp 1,6 M Raib, 3 Pejabat Pemprov Sumut Dinonaktifkan",0
Massa Aksi di Depan KPK Bubarkan Diri,0
"Berduka, TGB Kenang Beasiswa Habibie Saat Kuliah di Kairo Mesir",0
"Minta Pengesahan RKUHP Ditunda, Pemerintah Gunakan Waktu untuk Sosialisasi",0
"Polri Ungkap Kronologi Rusuh Maut di Jayapura, Aparat Diserang Lebih Dulu",0
Petugas Dishub Laporkan Aksi Pemukulan Driver Ojol di Senen ke Polisi,0
"Purnomo-Teguh Daftar Cawalkot Solo, Peluang Gibran Tertutup?",1
"Memanas, Mahasiswa Penolak UU KPK Baru-RKUHP Lempar Botol-Dorong Pagar",0
"Rapat Gabungan Pimpinan MPR Sepakat Ubah Tata Tertib, Ini Rinciannya",1
"Belum Ada Pengelola, Pedagang Hi-Tech Mall Hanya Bayar Listrik dan Air",0
"Rusuh Wamena, 16 Orang Warga Tewas",0
Kordum 'Gejayan Memanggil' Bantah Aksi Ditunggangi Kepentingan Politik,0
KPAI Minta Polri Kejar Penyebar Undangan Pelajar untuk Aksi ke DPR,0
"Waria Spesialis Pembobol Vila di Bali Dituntut 1,5 Tahun Penjara",0
"Resah Gelandangan Bakal Didenda, Anak Punk Demo di Jalan Gatot Subroto",0
"Jauhi Pantai, Warga Ngungsi ke Dataran Tinggi Gegara Gempa Ambon",0
Warga Riau Terdakwa Kasus Narkoba Divonis Mati di PN Medan,0
Polisi Tetapkan 27 Tersangka Pembakar Lahan di Sumsel,0
Polres Banyuwangi Gelar Expo untuk Kendaraan Warga yang Hilang,0
"Satu Tewas, Seorang Mahasiswa Halu Oleo Kendari Lainnya Kritis",0
"Gelombang Demo Se-Indonesia Tolak UU KPK dan 4 RUU, Jokowi Lempar ke DPR",0
"Bubarkan Diri, Peserta Aksi 'Gejayan Memanggil' Punguti Sampah",0
"Pemkot Surabaya Tawarkan Pengelolaan Hi-Tech Mall Rp 18,5 M",0
Panas! Mahasiswa-Pendemo Pro-UU KPK Baru Saling Lempar Botol di Depan DPR,1
Ribuan Warga Bantul Gelar Kirab Siwur Jelang Upacara Nguras Enceh,0
Satgas Karhutla Pemprov DKI Akan Dikirim ke Kalteng,0
"Jelang Pilkada 2020, 3.412 Warga Sleman Belum Rekam e-KTP",0
Demo Tolak RUU KUHP Juga Digelar Ribuan Mahasiswa Tulungagung,0
Polri Dalami Kasus Mahasiswa Halu Oleo yang Tewas Tertembak Saat Demo,0
"Sebulan Berlalu, Polisi Terus Buru Perampok RM Gratis bagi Duafa di Bogor",0
Empat Tangki Air Padamkan Api yang Keluar dari Tanah di Ponorogo,0
"Kadernya Tewas Saat Berdemo di Kendari, IMM Kecam Keras Tindakan Represif",0
"Gunung Merbabu Masih Membara, 600 Ha Lahan Hangus Terbakar",0
Polisi Pasang Police Line di Lahan yang Tanahnya Keluarkan Api,0
Disdik Sulsel: 213 Pelajar yang Ikut Demo Diamankan di Polda,0
"Minta Polisi Tenang Hadapi Demo Mahasiswa, Prabowo Contohkan Prancis",0
"Al-Azhar Doa Bersama untuk Kesembuhan Faisal Amir, Mahasiswa Kampus Lain Hadir",0
"Konvoi Pelajar Serang Polisi di Medan, 5 Orang Diamankan",0
Dokter Pastikan Mahasiswa Halu Oleo Tewas Tertembak,0
Mahasiswa Universitas Halu Oleo Tewas Tertembak Saat Demo,0
BMKG Prediksi Musim Kemarau Bisa Berlanjut hingga November,0
"YLBHI Sebut Mahasiswa Belum Bisa Dikontak Usai Demo di DPR, Ini Kata Polri",1
"Ricuh Demo Depan Unhas, Polisi Amankan Sejumlah Massa Aksi",0
"Diduga Danai Aktivitas Terorisme, 3 PRT Indonesia Ditahan di Singapura",0
Penunggak Pajak di Kota Bandung Capai Rp 1 Triliun,0
35 Orang Tewas di Pesta Pernikahan Akibat Serangan Pasukan Afghanistan,0
"Pemprov Jambi: Banyak Buka Lahan Dibakar, Kesadaran Harus Ditingkatkan",0
"Jelang Hari Jadi Kota Bandung, Penataan PKL Cicadas Baru 40 Persen",0
Video Demo Mahasiswa Bandung yang Sempat 'Memanas',1
"Wamena Rusuh, 7 Polisi Terluka karena Serangan Panah",0
BMKG: Titik Panas Masih Terpantau di Kalteng-Kalsel-Kaltim,0
Pemadaman Karhutla di Muba Sumsel Terkendala Akses Sulit,0
Gerindra Jateng Jajaki Koalisi dengan PDIP di Pilkada 2020,0
Ini Pengakuan 'Gila' Pelaku Pemerkosaan di Bondowoso,1
"Spanduknya Bertebaran di Solo, Gibran: Bentuk Dukungan Masyarakat",0
Jaksa KPK Cecar Sofyan Basir soal Pertemuan dengan Setya Novanto,0
"MPR Sidang Akhir Masa Jabatan 27 September, Sahkan Tatib 10 Pimpinan",0
"Wamena Rusuh, Polisi: KNPB Berbaju Seragam SMA Susupi Aksi Pelajar",0
"Bawa 45 Bukti, KPK Yakin Penetapan Tersangka Bupati Kudus Sesuai Prosedur",0
"Parkir Sepeda Motor Penuh, Ribuan Mahasiswa Jalan Kaki ke DPRD Jatim",0
"Ambulans Sempat Dituduh Bawa Batu, Pemprov DKI Minta Rehabilitasi Nama Baik",0
"Terobos Barikade Polisi, Mahasiswa-Pelajar Duduki Gedung DPRD Sultra",0
"6 Mahasiswa Unjani Ditangkap di Jakarta, Demonstran Turun ke Jalan",0
"RUU KUHP Tak Dibatalkan, Tukang Gigi di Jabar Ancam Geruduk DPR RI",0
"Kebakaran Bedeng Proyek di Kemayoran Jakpus, 9 Mobil Damkar Dikerahkan",0
Ini Alasan Hakim Vonis Seumur Hidup Prada Deri yang Mutilasi Kekasihnya,1
Polisi Sebut Awal Mula Rusuh di Wamena dari Bentrok Massa dan Pelajar,0
Polisi Kini Akui Ada Kesalahpahaman soal Ambulans DKI: Tak Bawa Batu,0
"Tuntut Ditemui Anggota DPRD, Mahasiswa Injak Kawat Berduri dan Lempar Botol",0
"Semarak Oktoberfest, Festival dan Pesta Bir Terbesar Dunia di Munchen",0
"Ngaku Diundang Mahasiswa Ikut Demo, Pelajar di Cilegon Diamankan Polisi",0
"Tiba di Kantor DPRD Sulsel, Massa Pelajar Disambut Mahasiswa",0
"Cerita Mata Najwa, Kirim Undangan Terbuka ke Ketua DPR",0
"Demo Mahasiswa-Pelajar Ricuh, Massa Lempar Batu ke Gedung DPRD Sulsel",0
Australia Gagalkan Penyeludupan 5 Ton Daun Tembakau dari Indonesia,0
Menteri Yohana Larang Pelajar Demo Lanjutan ke DPR,0
Unilever Akui Rexona Sebabkan Kematian Lima Orang di Australia,0
Polda Jateng Akan Disposal Bahan Peledak di 5 Tempat Penyimpanan,0
"Praperadilan Bupati Kudus, Ahli Paparkan Pengertian Tangkap Tangan",0
"Diduga Rusak Mobil Polisi, 8 Pelajar Diperiksa di Polres Bogor",0
Pejabat Kehutanan Meninggal Saat Presentasi di Rapat dengan Menhub,0
"Awkarin dan Pengikutnya Turun ke Jalan, Pungut Sampah Sekitar DPR",0
"Singgung RUU KPK di Simposium, Prabowo: Mungkin Korupsi di RI Menurun",0
"Kapolri: 1 Perusuh Tewas Kekurangan Oksigen, Bukan Pelajar atau Mahasiswa",0
Pelajar di Makassar yang Diamankan Saat Ingin Demo Masih di Polda,0
"Meski Disiram Air, Api yang Keluar dari Tanah di Ponorogo Tak Padam",0
"Tukang Gigi Ikut Demo RUU KUHP, Ini Pasal yang Sudah Dibatalkan MK",1
Wiranto: Demo Rusuh Bertujuan Gagalkan Pelantikan Presiden,0
Tanah yang Keluarkan Api di Ponorogo Bekas Ditanami Jagung dan Ketela,0
Anies Percaya Ambulans yang Diamankan Polisi Tak Langgar SOP,0
Aparat Kembali Siaga di Jl Gatsu Dekat Gedung DPR Siang Ini,0
"Wiranto Deteksi Gerakan Baru di Balik Demo, Ingin Jatuhkan Pemerintah",0
Kemenpan Setuju Mal Pelayanan Publik Bandung Dibuat di Pasar Kosambi,0
"Geruduk DPRD Kudus, Mahasiswa Bacakan Puisi Wiji Thukul 'Peringatan'",0
Texas Suntik Mati Seorang Pria yang Bunuh Istri dan 2 Anak Tirinya,0
"Mutilasi Kekasihnya, Prada Deri Dihukum Penjara Seumur Hidup",0
"Bolos Demi Demo, Pelajar STM Garut: Kita Protes Undang-undang",0
DPR Sahkan 5 Anggota BPK Hasil Uji Kelayakan Komisi XI,0
Dewan Pers Kutuk Kekerasan terhadap Jurnalis Peliput Demo,0
Ratusan Pelajar di Tiga Kota Bergerak Ikut Aksi Demo di DPRD Jatim,0
"Temui Massa, Ketua DPRD Wonosobo Janji Teruskan Tuntutan Mahasiswa ke DPR",0
570 Pelajar yang Sempat Demo di DPR Dikembalikan ke Orang Tua,0
Muhammadiyah DIY Keluarkan Edaran Merespons Seruan Demo Pelajar,0
Anies Minta Kepala Sekolah Cek Keberadaan Siswa Usai Ricuh Demo di DPR,0
RUU KKS: BSSN Bisa Jadi Saksi Ahli Forensik Digital,0
3 Orang Meninggal Dunia Akibat Gempa Ambon,0
Wartawan Korban Pemukulan Aparat di Makassar Lapor ke Propam Polda Sulsel,0
"Beredar Video Polisi Teriaki TNI di Mes Pati TNI AL, Ini Penjelasan Polri",1
Menristek Sebut Sebagian Aksi Mahasiswa Ditunggangi Kepentingan Lain,0
Massa Mahasiswa Wonosobo Bergerak Geruduk Gedung DPRD,0
Ribuan Mahasiswa Kepung Kantor Dewan Surabaya Sebelum ke DPRD Jatim,0
Paripurna Pengesahan RUU Perkoperasian Hanya Dihadiri 75 Anggota DPR,0
Polisi Tetapkan 40 Tersangka Demo Ricuh di DPRD Sumut,0
"Gempa M 6,5 Ambon, Jembatan hingga Kantor Pemerintah Rusak",0
Karhutla Tak Cukup Hanya Jerat Pidana,0
"Ribuan Mahasiswa Surabaya Bergerak, Arus Lalu Lintas Merambat",0
Kapolda Jateng Minta Mahasiswa Imbau Agar Pelajar Tidak Ikut Demo,0
"Soal Cuti 'Rekreasi' RUU PAS, Kemenkum HAM Jabar: Nonton TV di Lapas",0
"2 Orang Jadi Korban Jiwa Gempa M 6,5 di Ambon",0
"Rumah Warga Dilahap Api di Tegal, Seorang Kakek Tewas Terbakar",0
Anies Apresiasi Petugas Ambulans DKI: Mereka Berada di Tempat Menegangkan,0
Bikin Adem! Polwan Surabaya Lantunkan Asmaul Husna Sambut Pendemo,1
Ini 7 Tuntutan Mahasiswa yang Demo di Depan DPR,1
Ini Alasan Bogor dan Bandung Jadi Kota Favorit Lomba Sepeda,1
"RSPP: 2 Mahasiswa Korban Demo Ricuh di DPR Bakal Dipulangkan, 1 Orang Dirawat",0
Fahri Minta Penolak UU KPK Bersikap Jantan: Tunjukkan Kajiannya!,0
"Anies: Pekerjaan Petugas Ambulans Tak Sederhana, Ada Potensi Kena Fitnah",0
"Karhutla, Pembusukan Politik, dan Pembangunan Berkelanjutan",0
"Kasus Suap Antar-BUMN, KPK Kembali Panggil Presdir AP II",0
Ratusan Pelajar Makassar Dirazia Saat Ingin Berdemo di DPRD Sulsel,0
"Ketua DPR: Belum Selesai Dibahas, Pengesahan RUU P-KS Ditunda",0
"Ada Politikus hingga Jurnalis, Siapa Paling Cocok Jadi Mensos?",1
Rombongan Mahasiswa dan Pelajar Mulai Bergerak Menuju DPRD Jatim,0
Kapolda Jatim Tegaskan Tak Ada Kekerasan Saat Amankan Aksi Demo,0
11 Korban Demo Pelajar di RS Pelni Dipulangkan,0
Presiden Iran Serukan Arab Saudi Hentikan Serangan Militer di Yaman,0
"Sempat Terganggu Imbas Demo Ricuh, KRL Rangkasbitung-Tn Abang Normal Lagi",0
Prof Romli Nilai KPK Era Agus Rahardjo Cs Tak Lagi Miliki Legitimasi,0
"15 Kecamatan di DKI Berpotensi Kekeringan, Anies Bentuk Satgas Air Bersih",0
Sekolah dan Dispendik Sidoarjo Bentengi Siswa dari Hoaks Ajakan Demo,0
Beredar Pesan Berantai Ajakan Demo untuk Pelajar SMP di Brebes,0
"Gempa Terjadi Lagi di Ambon, Magnitudo 3,2",0
"RS Pelni: Kondisi Faisal Amir Cukup Baik, Sudah Dapat Berkomunikasi",0
Ahli: Masyarakat Pesimis Jika UU KPK Baru Digugat ke MK,0
"Mahasiswa Bergerak, Alun-alun Kudus Mulai Dipenuhi Massa Aksi",0
"Kasus Suap Impor Ikan, KPK Cegah 2 Orang ke Luar Negeri",0
Perlakuan China terhadap Warga Uighur Dikecam AS dan 30 Negara Lain,0
"Pelajar Demo Rusuh di DPR, BEM UNJ: Semoga Ini Bukan Dimanfaatkan Oknum",0
Menhub: Bandara HAS Hanandjoeddin Belitung Akan Dikelola AP II,0
Mahasiswa Sayangkan Demo Pelajar Diwarnai Kericuhan Hingga Dini Hari,0
"5 Ambulans yang Diamankan Polisi Milik Pemprov DKI, Disebut Angkut Molotov",0
"Dampak Gempa M 6,8 di Ambon, Jembatan Retak-Kampus Rusak Ringan",0
Gibran Butuh 35 Ribu KTP Jika Ingin Jadi Cawalkot Independen di Solo,0
Kabut Asap di Medan Sudah Hilang,0
KPAI Akan Cek Pelajar yang Diamankan Polisi Usai Demo Ricuh,0
Beredar Ajakan Siswa SMK di Surabaya Ikut Demo,0
"Jl Gatsu Dekat DPR Ditutup, Kendaraan Dialihkan ke Jl Gerbang Pemuda",0
"Gempa M 6,8 di Ambon, Warga Panik Mengungsi ke Tempat yang Lebih Tinggi",0
"Polisi Pemukul Anggota DPRD Sumut Diamankan, F-Gerindra akan Konfirmasi",0
"BMKG: Gempa M 6,5 Ambon Dipicu Sesar Aktif",0
"RUU KUHP Ditunda: Kumpul Kebo Tidak Dihukum, Hina Presiden Tak Dipidana",0
"Massa Bubar di Slipi, Polisi Bergerak ke Arah Tomang",0
Kisah Haru Ibu Cari Anaknya yang Ikut Demo di DPR: Pulang 'Nak,0
Polisi Tangkap Puluhan Orang di Kemanggisan Slipi Jaya,0
"Polisi Bubarkan Massa di Slipi, Lalin Kembali Normal",0
"Gletser Mont Blanc Berisiko Runtuh, Warga Dusun Alpine Italia Dievakuasi",0
"Ada Pembersihan Sisa Demo, Ruas Tol Dalkot Depan DPR Masih Ditutup",0
Keutamaan Salat Subuh Berjamaah di Masjid bagi Laki-laki,0
Kapolri dan Panglima TNI Datangi Lokasi Rusuh di Slipi,0
"Massa Masih Bertahan, Kapolres Jakbar Temui Tokoh Warga di Slipi",0
"Massa di Palmerah Lempar Batu-Botol Kaca, Polisi Tembak Gas Air Mata",0
"Lempari Mobil Barracuda Pakai Botol Kaca, Massa di Slipi Dihalau TNI",0
"30 Tahun Usai Tembok Berlin Diruntuhkan, Jerman Timur Merasa Rendah Diri",0
"Massa di Jalan KS Tubun Bubar, Personel TNI Berjaga di Slipi",0
"Massa Bubar, Kapolres Jakbar Masih Pantau Situasi Slipi",0
"Kenal di Aplikasi Kencan, Pria Paruh Baya Tipu Korban dengan Modus Dinikahi",0
"Di PBB, Menlu Retno Paparkan Saran Perkuat Kerja Sama Kontraterorisme",0
"Hari Berganti, Massa Bertahan di Slipi",0
"5 Ambulans di Pejompongan Diamankan Polisi, Diduga Terkait Demo Ricuh",0
"Dibuka Usai Pembersihan Sisa Demo, Tol Dalkot Cawang-Pancoran Padat",0
Aksi 'Polisi Bersepatu' Masuk Masjid yang Dikecam hingga Diperiksa Propam,0
Gempa M 5 Terjadi di Labuan Bajo NTT,0
BEM SI Bantah Aksi Mahasiswa Ditunggangi,0
Wali Kota Jakut Koordinasi dengan Polisi Soal Ambulans Diduga Bawa Molotov,0
"Ada Penutupan Jalan, Sejumlah Rute TransJ Setop Operasi",0
"Gempa M 6,8 Terjadi di Ambon, Tak Berpotensi Tsunami",0
Dinas LH DKI Kerok Bekas Gosong di Jl Gatot Subroto Sisa Kericuhan,0
"Pilkades Serentak di Sragen, Nasib 465 Cakades Ditentukan Hari Ini",0
Rektor Unair Tak Larang Mahasiswa Ikut Demo,0
Waketum Gerindra soal Pemukulan Anggota DPRD Sumut: Harusnya Polisi Persuasif,0
"Mobil Tabrak Warung dan Rumah di Banyumas, 1 Orang Tewas Seketika",0
Upaya Gencarkan Wisata Kepulauan Seribu Diapresiasi,0
"Akses di Belakang DPR ke Palmerah Disekat Beton, Pemotor Terjebak",0
Mahasiswa Tetap Desak Jokowi Terbitkan Perppu KPK: RI Darurat Korupsi,0
"Gempa Kembali Terjadi di Ambon, Kali Ini M 5,6",0
5 Ribu Kades di Jabar Ikuti Jambore Desa,0
2.000 Polisi Amankan Aksi #SurabayaMenggugat,0
Komisi X Minta Polisi Usut Penyebab Massa Pelajar Ricuh hingga Dini Hari,0
"Ambon Diguncang Gempa, Warga Ngungsi ke Rumah Dinas Gubernur",0
"Pelajar Demo Ricuh hingga Lewat Tengah Malam, Ini Kata Mendikbud",1
Dinas Marga DKI Benahi Separator Busway di Depan DPR,0
DPR Gelar Paripurna Bahas Pengesahan RUU Perkoperasian yang Diprotes Petani,0
PDIP: Gibran Masih Bisa Daftar Wali Kota Solo Via DPD-DPP,0
KPK Panggil Stafsus Imam Nahrawi Terkait Kasus Dana Hibah KONI,0
Kesaksian Warga Soal Kematian Balita Korban Kekerasan Keluarga Angkat,0
Sidang Vonis Prada Deri yang Mutilasi Fera Oktaria Dijaga Ketat TNI,0
"Sempat Ditutup Beton, Akses ke Jalan Gelora Belakang DPR Dibuka Kembali",0
"'Pasal Unggas Jalan-jalan' di RUU KUHP Ada Kasus Konkretnya, Yuk Baca!",1
"Gotong Keranda, Massa Mahasiswa Kudus Bergerak dari Alun-alun ke DPRD",0
"Antisipasi Demo Ricuh, Polisi Pasang Kawat Berduri di Kantor Gubernur Sumbar",0
Anies soal Ambulans DKI Diamankan Polisi: Jangan Tergesa Ambil Kesimpulan,0
"Kebakaran Lahan di Mega Kuningan, Asap Membubung Tinggi",0
Polisi Pulangkan 56 Mahasiswa Karawang yang Sempat Ikut Demo di DPR,0
"Anies soal Ambulans di Lokasi Demo: Kaca Pecah, Petugasnya Terluka",0
Golkar Beri Sinyal Kuat Dukung Gibran Maju ke Pilkada Solo 2020,0
"Anies soal Ambulans Diamankan Polda: 4 Milik PMI, 1 Milik Pemprov DKI",0
KPK Panggil Pejabat PUPR Terkait Kasus Proyek Air Minum yang Jerat Rizal Djalil,0
"Viral Pelajar Tewas Saat Hendak Ikut Demo DPR, Begini Kejadiannya",1
TNI AU Evakuasi 14 Korban dan Pengungsi Pascarusuh di Wamena,0
Polisi Dalami Penyebar Pesan Berantai yang Ajak Pelajar Demo di Makassar,0
Sakit Hati Diduga Jadi Motif Laporan Palsu Perkosaan Mahasiswi UB,0
"5 Pengedar Narkoba Jaringan Lapas Bandung Dibekuk, Satu Ibu Rumah Tangga",0
RUU KUHP: Komandan TNI yang Tolak Beri Bantuan ke Sipil Dipidana 4 Tahun,0
Polisi Amankan Pelajar yang Hendak Demonstrasi di Makassar,0
"Tolak RUU KUHP, Siswa STM-Mahasiswa di Kendari Turun ke Jalan",0
Polisi Periksa 4 Pelaku Vandalisme Jelang Aksi #SurabayaMenggugat,0
Menteri Nasir: Jokowi Minta Mahasiswa Diajak Dialog Baik-baik,0
Menristek Akan Sanksi Rektor Jika Ada Pengerahan Mahasiswa untuk Demo,0
"Lewat Event Skala Internasional, Pemkab Kenalkan Simeulue ke Dunia",0
Polisi Tangkap 2 Pembakar Lahan di OKI,0
"Mahasiswa Surabaya Bergerak, DPRD Jatim Jadi Sasaran Aksi Demo",0
"Demo Mahasiswa di Aceh: Jangan Cuma KPK yang Diturunkan, Mahar Juga",0
"Pengesahan RUU P-KS Ditunda, Komisi VIII DPR: RKUHP Jadi Rujukan",0
"RUU KKS: Ada Ancaman Kepentingan Indonesia, Negara Bisa Putus Koneksi Data",0
"Ancam Kebebasan Pers, Jurnalis Ciayumajakuning Demo Tolak RKUHP",0
Ibu yang Inses dengan Dua Puteranya dan Bunuh Balita Tidak Sakit Jiwa,0
"Terancam Dikriminalisasi, Ratusan Tukang Gigi Demo Tolak RUU KUHP",0
Mahasiswa dan Pelajar Bergabung dalam Aksi #MagelangBergerak,0
"Agar Siswa Tak Demo Turun ke Jalan, Ini yang Dilakukan Disdik Jateng",1
"Merangsek ke DPRD Kalsel, Mahasiswa Jebol Barikade Polisi",0
500 Anggota Jemaah NU Geruduk PN Blitar Dukung Pembacaan Eksepsi Tokohnya,0
Mendikbud Minta Kepala Daerah hingga Ortu Jaga Anak agar Tak Ikut Demo,0
"Selotip Mulut, Jurnalis KBB-Cimahi Tolak Kekerasan dan RKUHP",0
Mesir Tangkap 1.000-an Orang Usai Aksi Demo Gulingkan Presiden Sisi,0
Melihat Petugas Dinas Kehutanan Rapikan Tanaman yang Terinjak Massa Demo,0
"Niat Demo ke Jakarta, Seratusan Pelajar SMK Cianjur Diamankan Polisi",0
"Bukan Gibran, Pengusaha Muda yang Dilobi PKS Jadi Bakal Cawalkot Solo",0
Polisi Siapkan Water Cannon di Enam Titik Demo #SurabayaMenggugat,0
Demo Mahasiswa di Aceh Bubar Usai Mahasiswa 'Segel' Kantor DPRA,0
"Kapolri soal Demo Ricuh di DPR: Mirip 21 Mei, Ada Massa Bayaran",0
Puluhan Wartawan Sidoarjo Demo Tolak RUU KUHP dan Kekerasan pada Jurnalis,0
PKS Minta RUU KUHP Tetap Disahkan dengan Penghapusan Pasal Kontroversial,0
"Dipenjara Seumur Hidup dan Dipecat, Prada Deri Pemutilasi Kekasih Menangis",0
Karyawan Salon Jadi Tersangka Baru Kasus Seks Gangbang Garut,0
TNI Tegaskan Solid Bantu Polri Amankan Demo Anarkistis,0
Panglima Jelaskan soal Gas Air Mata Masuk ke Mes Pati TNI AL Lumba-lumba,0
"Turun ke Jalan, Mahasiswa-Pelajar Tutup Jalan Urip Sumoharjo Makassar",0
"Ada Ajakan 'Indonesia Bergerak', Disdikpora DIY: Pelajar Tetap Sekolah",0
Pemprov Beri Pendampingan Hukum ke Petugas Ambulans yang Diamankan Polisi,0
Lemhannas soal Demo Ricuh di DPR: Kebebasan Tetap Dibatasi Rambu-rambu,0
Seru! Ada Mantan Suami Istri Bertarung di Pilkades Serentak di Sragen,1
Polisi: 129 Pelajar Terpancing Ajakan Demo DPR yang Dikirim Via Medsos,0
BMKG Prediksi Musim Hujan di Jatim Akan Mulai pada Awal Oktober,0
"Massa Petani Demo di Gedung DPRD Sumut, Tolak Pengesahan RUU Pertanahan",0
"Siswa SMP Brebes Dapat Ajakan Demo, Kepsek dan Ortu Diminta Awasi Anak",0
"Wamena Rusuh, Kantor PLN Ikut Dibakar",0
Gunung Sampah di Cilebut Bogor Bikin Sungai Ciliwung Tercemar,0
"Oknum BPNT Sunat Jatah Warga, Komisi VIII DPR Dorong Buwas Lapor Polisi",0
Inggris Yakin Iran di Balik Serangan ke Fasilitas Minyak Arab Saudi,0
"Ada 2 Kubu Pendemo Gelar Aksi di DPR, Lalin Gatsu Dialihkan",0
Saat Pertigaan Colombo Diduduki Massa Aksi Gejayan Memanggil,0
KPU: NPHD Pilkada 2020 Paling Lambat 1 Oktober 2019,0
"Digugat Caleg karena Menangkan Mulan cs, Gerindra Siap Ikuti Proses Hukum",0
"Buka Pendaftaran Pilkada 2020, NasDem: Tidak Ada Mahar",0
Penahanan Mak Susi Diperpanjang Hingga 40 Hari ke Depan,0
"Ada Demo di Gejayan Sleman, Polisi Berlakukan Sistem Buka Tutup",0
"Aniaya Bayi Hingga Tewas, 4 Remaja Termasuk 1 WNI Ditangkap di Malaysia",0
"Gotong Keranda Mayat 'Save KPK', Massa Gejayan Memanggil: Innalillahi...",1
Mahasiswa Demo Desak Jokowi Terbitkan Perppu Gantikan Revisi UU KPK,0
Kualitas Udara di Medan Masuk Kategori Sangat Tidak Sehat,0
Bamsoet ke Jokowi: Ada yang Ribut Sama Istri karena Rapat Maraton RKUHP,0
Berkas Kasus 'Kadis Cium Pipi Staf saat Selfie' Dilimpahkan ke Jaksa,0
Pertamina Borong Penghargaan Kompetisi Inovasi di Turki,0
WHO Tegur Tanzania karena Tutupi Kasus Ebola,0
Rektor Brawijaya Bantah Serukan Mahasiswa Demo di DPRD Kota Malang,0
Polisi Periksa Guru BK-5 Siswi Terkait Penemuan Janin dalam Kelas di Sulbar,0
"Duarr! Bahan Peledak Terduga Teroris Jakut Didisposal, Warga Tepuk Tangan",1
KPU Lamongan Optimistis Pilbup Tepat Waktu Meski 3 Kali Usulkan Anggaran,0
Golkar Tiga Kali Geser Anggota Komisi XI Jelang Fit Proper Test BPK,0
"Ungkit Aksi 1998, Ini 7 Tuntutan Massa #GejayanMemanggil",1
RUU KUHP Bisa Jerat Korporasi Pembakar Hutan,0
"Rusuh di Expo Waena Jayapura, Polisi: 1 Anggota TNI Gugur, 2 Brimob Luka",0
"Kapolda Kalsel Lantik Dirkrimum, Dirkrimsus hingga 4 Kapolres yang Baru",0
Bus Wisata Muat 19 Pelajar SD Terguling di Ngawi,0
Rommy Bantah Dakwaan KPK soal Intervensi: Menag Bukan Anak Buah Saya,0
"Tergeser Mulan cs dari Kursi DPR, Sigit Ibnu Gugat KPU dan Gerindra",0
"Bukan Gibran, Purnomo-Teguh Jadi Bapaslon Tunggal PDIP di Pilwalkot Solo",0
Camat Sukaraja Baru Tahu Ada Gunung Sampah 16 Meter di Cilebut Bogor,0
Aliansi Mahasiswa Nyatakan Puncak Demo di Istana-DPR Besok Bebas Politik,0
Tim Jibom Disposal Bahan Peledak di Rumah Terduga Teroris di Jakut,0
"Staf Presiden Berkunjung ke Banyuwangi, Ini Lho Tujuannya",1
"Geruduk Gerindra Garut, Massa Bawa Spanduk 'Mulan Pelakor-Perekor'",0
Bandara SMB II Palembang Diselimuti Kabut Asap,0
Total 9 Orang Terduga Teroris Ditangkap di Bekasi dan Jakarta,0
Mendagri Sentil Gubernur Riau yang ke LN Saat Karhutla,0
"Sepekan Jelang Akhir Periode, DPR Bakal Gelar 3 Paripurna Pengesahan RUU",0
"Baca Eksepsi, Rommy Kaitkan OTT dengan Suara PPP di Pemilu 2019",0
"Kabut Asap Masih Selimuti Bandara Syamsudin Noor, Penerbangan Terganggu",0
Aliansi Mahasiswa Tuntut Jokowi Terbitkan Perppu Cabut UU KPK yang Baru,0
"Wamena Chaos, Kantor Bupati Dibakar",0
Warga Sumedang Kecewa Sosialisasi Pengurangan Beras BPNT Tidak Merata,0
"Situs Kemendagri Dibajak, Tjahjo Pastikan Data Kependudukan Aman",0
"Harap RUU KUHP Disahkan, Zulkifli Hasan: Tunggu Semua Setuju Nggak Sah-sah",0
"OTT di Wisata  Air Panas, Satgas Saber Pungli Mojokerto Tangkap 3 Orang",0
Ngeri! Aligator Ditemukan Hidup di Kolam Belakang Sekolah,1
BPPD Bali Ajukan Revisi Pasal RKUHP yang Dinilai Ganggu Pariwisata,0
Polri Telusuri Akun Medsos Penyebar Hoax Rasis Pemicu Demo Rusuh Wamena,0
Pengalaman WNI Samuel Adiprakoso Melistriki Kawasan Terpencil di Dunia,0
Pagar Kawat Duri dan Kendaraan Taktis Disiapkan Jelang Aksi di DPR,0
"Konsolidasi Jelang Pilkada Serentak 2020, KPU Waspadai Cyber Attack",0
Mahasiswa UMI Makassar Turun ke Jalan Tolak Revisi UU KPK,0
Polisi Pasang Kawat Berduri di Depan Gedung KPK,0
"Polisi Halau Aksi di Uncen Jayapura, Duga Demo Terkait Sidang PBB",0
Total 6 Terduga Teroris Kelompok JAD Ditangkap Tim Densus di Bekasi,0
Mahasiswa Teatrikal Gantung Diri Minta Ciujung Serang Bersih dari Limbah,0
Rapimgab Wagub DKI Digelar Setelah AKD DPRD Dibentuk,0
"Indonesia Banyak 'Dilirik' Saat Sidang Majelis Umum PBB, Ini Alasannya",1
Kabut Asap Kini Selimuti Seluruh Daerah di Aceh,0
Polda Metro Siapkan 10 Ribu Personel Amankan Aksi di DPR dan KPK,0
Terduga Teroris yang Ditangkap Densus 88 di Jakut Rencanakan Pengeboman,0
